case_id,original_shape_MeshVolume,original_shape_Sphericity,original_shape_SurfaceVolumeRatio,original_firstorder_10Percentile,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_TotalEnergy,original_glcm_JointEntropy,original_gldm_DependenceNonUniformity,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_ngtdm_Coarseness
Case016,-0.4924460144267123,0.21214542900353506,0.13395734907125142,-0.8732896211280257,-1.3089785788775727,-0.9173114426964238,-0.4147762673803414,-0.47723906728148074,-0.6538759247278939,-0.8632818529884928,0.046123651682391624,-0.5115494878122664,1.2335892878807444,-0.987228245671427,0.23171279100661055
Case017,-0.8063750730891949,-0.8136733324787905,1.33193113881422,-0.782361333836206,-1.314696539694572,-0.2774630238856537,-0.3956818930656461,0.6060255121772417,-0.40160382872557426,-0.7479363323110484,-0.2748060305050018,-0.27087902623771926,0.046058773116638835,0.30909548638420115,0.8028626806176846
Case018,-0.8150537581715217,1.0291294121887247,0.3370585102205378,0.14180071336610653,-0.23275205072660893,-0.19477883457611084,-0.329699314974345,0.11128129288800066,-0.6368573933189522,-0.4676017345525499,-0.26158362405647806,-0.1265170724390876,0.5862432431600969,-0.37750521937080395,0.29701360251806797
Case019,-0.6955661519885399,-0.3778021336867232,0.804962625447264,0.18908342275785261,0.6891360313193223,-0.1540727721467974,-0.2575616668735908,-0.08251631164324132,-0.4213626548454645,-0.1813712718397452,-0.4694601021122936,-0.008988531916138805,-0.12339073516327435,-0.29956160176305824,0.5890567892314615
Case020,0.6218549450742978,1.506171793000536,-1.3454117379144677,-0.4566727411727792,-0.5015069517299262,-0.7354062262154296,-0.21660939125725973,-0.29783855504268875,-0.12197246799595786,-0.5696436483300554,-0.02353093048712722,-0.421323027740259,0.32680901437727156,-0.5855389170730095,-0.7146492094085097
Case021,0.33300116773272187,0.5213335018562395,-0.8374269243072543,0.2155352881518365,0.469571229138184,-0.36650753544977677,-0.03997499047596081,0.2085860542046847,0.1668246576119397,-0.1764033461527016,-0.4881709013974439,-0.10916099544450472,-0.5232317515401073,-0.0326340916339451,-0.8739780590150412
Case022,-0.1567168084625224,-0.6361544730780124,0.11426914113737856,-0.9738067096251644,-1.2519780845943167,-0.5814864276545882,-0.37143342011340424,-0.28042956594981294,-0.6699245199109194,-1.129598299108522,0.1184893351402986,-0.5194869117728945,3.3212648126780437,-1.2836980555864181,1.2431118521912934
Case023,-0.9202798487376772,-2.327083220990909,2.9061831661712487,-1.0495251743154432,-1.6529970474064224,0.3623853949251165,-0.38419130983932887,0.6664312281268839,-0.3461797636173688,-0.9800240038242768,-0.029928496220505856,-0.24969537258804758,1.2402604033896303,0.3067849318023783,1.2140871017039307
Case025,-0.6691592365532247,-1.1189084586306905,1.2068906967152182,-0.6352228325821705,-0.9294670625374322,0.06981057121442635,-0.3176057306111913,0.7328084418598357,-0.1502359804441923,-0.7152123171783994,-0.4510902519833449,-0.12615586981555288,-0.07723147126553799,0.31419167002927606,0.49518304965871607
Case026,4.15111377861542,-1.4788529058914839,-1.4346687951727306,0.6741445044200325,0.9544857792827429,0.4755991310566444,1.653230975373853,0.6061119591744294,3.3121700868503656,2.5052810777987853,-0.5425523247288042,0.40944619296128143,-1.1744001247390166,1.0531243831206665,-1.4583970917236988
Case027,0.18965578110360976,-1.6834406551547074,0.33527135096331284,0.20131741050257032,-0.48963567853077306,0.0011190908649599677,0.03327645625827002,1.1263089877350563,0.6546790547285428,-0.415011214434286,-0.5555755046284441,0.03693084057929716,-0.6485814304509124,0.4114278749058265,-0.5884288281192621
Case028,1.034456757023311,-1.778478652507362,-0.2460769507772266,0.3104313552527539,-0.5443173497205692,1.3138896042103174,0.4951282933593094,1.8861363994922007,1.032971538529693,-0.3233616298609038,-0.5737112670979866,0.207304798648827,-0.8196944893787997,0.926316250794098,-0.6368641162369633
