feature,concordance_index,concordance_index_std,p_value,fit_ok,kept,cluster_id,drop_reason
original_glrlm_GrayLevelNonUniformity,0.5372382261777819,0.16026942618007456,0.34091369818632933,True,True,10.0,kept
original_glrlm_GrayLevelNonUniformityNormalized,0.4258683278664114,0.0947916108919937,0.5684807482430125,True,False,8.0,redundant_with_original_glcm_DifferenceAverage
original_glrlm_GrayLevelVariance,0.4998198641729708,0.13302173197812275,0.17849951089486527,True,False,8.0,redundant_with_original_glcm_DifferenceAverage
original_glrlm_HighGrayLevelRunEmphasis,0.4571563072102163,0.10088074817870721,0.22963232816598916,True,False,15.0,redundant_with_original_gldm_SmallDependenceHighGrayLevelEmphasis
original_glrlm_LongRunEmphasis,0.37316879652481844,0.06368017236548652,0.9471773746715789,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glrlm_LongRunHighGrayLevelEmphasis,0.4527519821392828,0.09409504890738861,0.2256306584317368,True,False,15.0,redundant_with_original_gldm_SmallDependenceHighGrayLevelEmphasis
original_glrlm_LongRunLowGrayLevelEmphasis,0.46248223536797817,0.12454276423014606,0.6865225342958592,True,False,11.0,redundant_with_original_glszm_SmallAreaLowGrayLevelEmphasis
original_glrlm_LowGrayLevelRunEmphasis,0.5406519848333767,0.11628242292444013,0.6032069300620022,True,False,11.0,redundant_with_original_glszm_SmallAreaLowGrayLevelEmphasis
original_glrlm_RunEntropy,0.5028428729079947,0.12834431991834372,0.3541507329912864,True,False,8.0,redundant_with_original_glcm_DifferenceAverage
original_glrlm_RunLengthNonUniformity,0.5536360087680918,0.15830556182750244,0.2586100149605402,True,True,27.0,kept
original_glrlm_RunLengthNonUniformityNormalized,0.4143410951150862,0.09580948016887728,0.8228908319784911,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glrlm_RunPercentage,0.3821006382737576,0.06264571048037079,0.853679410155944,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glrlm_RunVariance,0.372993981334946,0.06305503502800494,0.9569294065649685,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glrlm_ShortRunEmphasis,0.38581072965340946,0.06657473020492982,0.8733036296539098,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glrlm_ShortRunHighGrayLevelEmphasis,0.4605076547385688,0.10172177897543569,0.23033961639033174,True,False,15.0,redundant_with_original_gldm_SmallDependenceHighGrayLevelEmphasis
original_glrlm_ShortRunLowGrayLevelEmphasis,0.5429515189794764,0.11531842552845263,0.5850447705149087,True,False,11.0,redundant_with_original_glszm_SmallAreaLowGrayLevelEmphasis
original_glszm_GrayLevelNonUniformity,0.5502924203410161,0.1572725383510048,0.29655850009874285,True,False,27.0,redundant_with_original_glrlm_RunLengthNonUniformity
original_glszm_GrayLevelNonUniformityNormalized,0.4311072742585161,0.09246305210454966,0.5548407448933272,True,False,8.0,redundant_with_original_glcm_DifferenceAverage
original_glszm_GrayLevelVariance,0.5118035590919892,0.1250732962276804,0.1756569441730662,True,False,8.0,redundant_with_original_glcm_DifferenceAverage
original_glszm_HighGrayLevelZoneEmphasis,0.45990681800230704,0.09063785200467254,0.22894139736428604,True,False,15.0,redundant_with_original_gldm_SmallDependenceHighGrayLevelEmphasis
original_glszm_LargeAreaEmphasis,0.38927779206336305,0.10664965189819049,0.7967670077935194,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glszm_LargeAreaHighGrayLevelEmphasis,0.472446393587469,0.11554377857629776,0.7448625376577049,True,False,22.0,cut_by_max_features
original_glszm_LargeAreaLowGrayLevelEmphasis,0.4378049563792743,0.08327811331199321,0.9282539289025123,True,False,14.0,cut_by_max_features
original_glszm_LowGrayLevelZoneEmphasis,0.5366641828372531,0.09339378015438343,0.36604671764902896,True,False,11.0,redundant_with_original_glszm_SmallAreaLowGrayLevelEmphasis
original_glszm_SizeZoneNonUniformity,0.5333239792949332,0.1293934953795567,0.2521352096331419,True,False,26.0,redundant_with_original_gldm_DependenceNonUniformity
original_glszm_SizeZoneNonUniformityNormalized,0.44241202872378127,0.10185078815197102,0.9896616911354812,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glszm_SmallAreaEmphasis,0.44595482908130235,0.09981145063429712,0.9455069822837631,True,False,5.0,cut_by_max_features
original_glszm_SmallAreaHighGrayLevelEmphasis,0.47315922413440975,0.1045749101123332,0.2383195036866592,True,False,15.0,redundant_with_original_gldm_SmallDependenceHighGrayLevelEmphasis
original_glszm_SmallAreaLowGrayLevelEmphasis,0.570642765729905,0.06631085553281606,0.20340631924586514,True,True,11.0,kept
original_glszm_ZoneEntropy,0.5325423103810019,0.10327871362827035,0.10747304311263914,True,True,25.0,kept
original_glszm_ZonePercentage,0.3901479458081303,0.0663405257504667,0.8826733922027264,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_glszm_ZoneVariance,0.3874062250621004,0.10940658221355472,0.7886508820513377,True,False,5.0,redundant_with_original_glszm_SmallAreaEmphasis
original_ngtdm_Busyness,0.4581775896177655,0.16724137204991266,0.6382614275857268,True,False,9.0,redundant_with_original_ngtdm_Strength
original_ngtdm_Coarseness,0.5457076070672432,0.13628457632804178,0.2711997018381127,True,False,27.0,redundant_with_original_glrlm_RunLengthNonUniformity
original_ngtdm_Complexity,0.4950568828609607,0.10060992187644861,0.1640906332647062,True,False,16.0,redundant_with_original_firstorder_Range
original_ngtdm_Contrast,0.4777159871229344,0.15509293754806322,0.542583174257941,True,False,6.0,cut_by_max_features
original_ngtdm_Strength,0.5083994100801295,0.15623664715225644,0.4917306375141186,True,False,9.0,cut_by_max_features
